호선명,역번호,역명,종착역 여부,환승역 여부,승강장 유형,역 위도,역 경도,엘리베이터 내부 관리번호,엘리베이터 고유번호,출발층,출발 구분,출발층위,도착층,도착 구분,도착층위,이동방향,단계별 대체 경로,경로 이용 가능 여부,경로복잡도 점수,경로복잡도 등급,학습라벨,대체경로유형
2,213,대연,N,N,상대식,35.13515264,129.0921611,3,E-0213-03,승강장,지하,3,대합실,지하,1,양방향,"장산행 열차 이용, 경성대부경대역 하차, 반대방향 양산행 열차 이용, 대연역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,213,대연,N,N,상대식,35.13515264,129.0921611,3,E-0213-03,대합실,지하,1,승강장,지하,3,양방향,"양산행 열차 이용, 못골역 하차, 반대방향 장산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,213,대연,N,N,상대식,35.13515264,129.0921611,4,E-0213-04,승강장,지하,3,대합실,지하,1,양방향,"양산행 열차 이용, 못골역 하차, 반대방향 장산행 열차 이용, 대연역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,213,대연,N,N,상대식,35.13515264,129.0921611,4,E-0213-04,대합실,지하,1,승강장,지하,3,양방향,"장산행 열차 이용, 경성대부경대역 하차, 반대방향 양산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,214,못골,N,N,상대식,35.13473149,129.0844148,1,E-0214-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,214,못골,N,N,상대식,35.13473149,129.0844148,1,E-0214-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,214,못골,N,N,상대식,35.13473149,129.0844148,2,E-0214-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,214,못골,N,N,상대식,35.13473149,129.0844148,2,E-0214-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,214,못골,N,N,상대식,35.13473149,129.0844148,3,E-0214-03,승강장,지하,3,대합실,지하,1,양방향,"장산행 열차 이용, 대연역 하차, 반대방향 양산행 열차 이용, 못골역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,214,못골,N,N,상대식,35.13473149,129.0844148,3,E-0214-03,대합실,지하,1,승강장,지하,3,양방향,"양산행 열차 이용, 지게골역 하차, 반대방향 장산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,214,못골,N,N,상대식,35.13473149,129.0844148,4,E-0214-04,승강장,지하,3,대합실,지하,1,양방향,"양산행 열차 이용, 지게골역 하차, 반대방향 장산행 열차 이용, 못골역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,214,못골,N,N,상대식,35.13473149,129.0844148,4,E-0214-04,대합실,지하,1,승강장,지하,3,양방향,"장산행 열차 이용, 대연역 하차, 반대방향 양산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,215,지게골,N,N,상대식,35.13557379,129.0743646,1,E-0215-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,215,지게골,N,N,상대식,35.13557379,129.0743646,1,E-0215-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,215,지게골,N,N,상대식,35.13557379,129.0743646,2,E-0215-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,215,지게골,N,N,상대식,35.13557379,129.0743646,2,E-0215-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,215,지게골,N,N,상대식,35.13557379,129.0743646,3,E-0215-03,승강장,지하,4,대합실,지하,1,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
2,215,지게골,N,N,상대식,35.13557379,129.0743646,3,E-0215-03,대합실,지하,1,승강장,지하,4,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
2,215,지게골,N,N,상대식,35.13557379,129.0743646,4,E-0215-04,승강장,지하,4,대합실,지하,2,양방향,"양산행 열차 이용, 문현역 하차, 반대방향 장산행 열차 이용, 지게골역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,215,지게골,N,N,상대식,35.13557379,129.0743646,4,E-0215-04,대합실,지하,2,승강장,지하,4,양방향,"장산행 열차 이용, 못골역 하차, 반대방향 양산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,216,문현,N,N,섬식,35.1391513,129.0673989,1,E-0216-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,216,문현,N,N,섬식,35.1391513,129.0673989,1,E-0216-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,216,문현,N,N,섬식,35.1391513,129.0673989,2,E-0216-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,216,문현,N,N,섬식,35.1391513,129.0673989,2,E-0216-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,216,문현,N,N,섬식,35.1391513,129.0673989,3,E-0216-03,승강장,지하,3,대합실,지하,1,양방향,"장산행 열차 이용, 지게골역 하차, 반대방향 양산행 열차 이용, 문현역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,216,문현,N,N,섬식,35.1391513,129.0673989,3,E-0216-03,대합실,지하,1,승강장,지하,3,양방향,"양산행 열차 이용, 국제금융센터부산은행역 하차, 반대방향 장산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,216,문현,N,N,섬식,35.1391513,129.0673989,4,E-0216-04,승강장,지하,3,대합실,지하,1,양방향,"양산행 열차 이용, 국제금융센터부산은행역 하차, 반대방향 장산행 열차 이용, 문현역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,216,문현,N,N,섬식,35.1391513,129.0673989,4,E-0216-04,대합실,지하,1,승강장,지하,3,양방향,"장산행 열차 이용, 지게골역 하차, 반대방향 양산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,217,국제금융센터부산은행,N,N,섬식,35.14581675,129.0667552,1,E-0217-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,217,국제금융센터부산은행,N,N,섬식,35.14581675,129.0667552,1,E-0217-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,217,국제금융센터부산은행,N,N,섬식,35.14581675,129.0667552,2,E-0217-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,217,국제금융센터부산은행,N,N,섬식,35.14581675,129.0667552,2,E-0217-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,217,국제금융센터부산은행,N,N,섬식,35.14581675,129.0667552,3,E-0217-03,승강장,지하,2,대합실,지하,1,양방향,"장산행 또는 양산행 열차 이용, 인접역 하차, 엘리베이터 이용",Y,7,복잡,타 역 환승,ALT_STN
2,217,국제금융센터부산은행,N,N,섬식,35.14581675,129.0667552,3,E-0217-03,대합실,지하,1,승강장,지하,1,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
2,218,전포,N,N,상대식,35.15310228,129.0653738,1,E-0218-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,218,전포,N,N,상대식,35.15310228,129.0653738,1,E-0218-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,218,전포,N,N,상대식,35.15310228,129.0653738,2,E-0218-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,218,전포,N,N,상대식,35.15310228,129.0653738,2,E-0218-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,218,전포,N,N,상대식,35.15310228,129.0653738,3,E-0218-03,승강장,지하,3,대합실,지하,1,양방향,"장산행 열차 이용, 국제금융센터부산은행역 하차, 반대방향 양산행 열차 이용, 전포역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,218,전포,N,N,상대식,35.15310228,129.0653738,3,E-0218-03,대합실,지하,1,승강장,지하,1,양방향,"양산행 열차 이용, 서면역 하차, 반대방향 장산역 열차 이용",Y,6,복잡,타 역 환승,ALT_STN
2,218,전포,N,N,상대식,35.15310228,129.0653738,4,E-0218-04,승강장,지하,3,대합실,지하,1,양방향,"양산행 열차 이용, 서면역 하차, 반대방향 장산역 열차 이용, 전포역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,218,전포,N,N,상대식,35.15310228,129.0653738,4,E-0218-04,대합실,지하,1,승강장,지하,1,양방향,"장산행 열차 이용, 국제금융센터부산은행역 하차, 반대방향 양산행 열차 이용",Y,6,복잡,타 역 환승,ALT_STN
2,219,서면,N,Y,섬식,35.15774038,129.0590841,1,E-0219-01,대합실,지하,1,역사 외부,지상,1,양방향,2호선 2호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
2,219,서면,N,Y,섬식,35.15774038,129.0590841,1,E-0219-01,역사 외부,지상,1,대합실,지하,1,양방향,2호선 2호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
2,219,서면,N,Y,섬식,35.15774038,129.0590841,2,E-0219-02,대합실,지하,1,역사 외부,지상,1,양방향,2호선 1호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
2,219,서면,N,Y,섬식,35.15774038,129.0590841,2,E-0219-02,역사 외부,지상,1,대합실,지하,1,양방향,2호선 1호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
2,219,서면,N,Y,섬식,35.15774038,129.0590841,3,E-0219-03,승강장,지하,2,승강장,지하,2,양방향,"1호선 4호기 이용(1호선 대합실 이동), 1호선 3호기 이용(다대포해수욕장행 승강장 이동), 2호선 4호기 이용(2호선 승강장 이동)",Y,4,보통,대체 엘리베이터 이용,ALT_ELV
2,219,서면,N,Y,섬식,35.15774038,129.0590841,3,E-0219-03,승강장,지하,3,승강장,지하,3,양방향,"2호선 4호기 이용(다대포해수욕장행 승강장 이동), 1호선 3호기 이용(1호선 대합실 이동), 1호선 4호기 이용(노포행 승강장 이동)",Y,4,보통,대체 엘리베이터 이용,ALT_ELV
2,219,서면,N,Y,섬식,35.15774038,129.0590841,4,E-0219-04,승강장,지하,3,승강장,지하,2,양방향,"5호기 이용(2호선 대합실 이동), 휠체어리프트 2호기 이용(1호선 대합실 이동), 1호선 3호기 이용(다대포해수욕장행 승강장 이동)",Y,5,보통,대체 엘리베이터 이용,ALT_ELV
2,219,서면,N,Y,섬식,35.15774038,129.0590841,4,E-0219-04,승강장,지하,2,승강장,지하,3,양방향,"3호기 이용(1호선 대합실 이동), 휠체어리프트 2호기 이용(2호선 대합실 이동), 5호기 이용(2호선 승강장 이동)",Y,5,보통,대체 엘리베이터 이용,ALT_ELV
2,219,서면,N,Y,섬식,35.15774038,129.0590841,5,E-0219-05,승강장,지하,3,대합실,지하,1,양방향,"2호선 4호기 이용(다대포해수욕장행 승강장 이동), 1호선 3호기 이용(1호선 대합실 이동), 휠체어리프트 2호기 이용(2호선 대합실 이동)",Y,6,복잡,대체 엘리베이터 이용,ALT_ELV
2,219,서면,N,Y,섬식,35.15774038,129.0590841,5,E-0219-05,대합실,지하,1,승강장,지하,3,양방향,"휠체어리프트 2호기 이용(1호선 대합실 이동), 1호선 3호기 이용(다대포해수욕장행 승강장 이동), 2호선 4호기 이용(2호선 승강장 이동)",Y,6,복잡,대체 엘리베이터 이용,ALT_ELV
2,220,부암,N,N,상대식,35.15744434,129.0501845,1,E-0220-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,220,부암,N,N,상대식,35.15744434,129.0501845,1,E-0220-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,220,부암,N,N,상대식,35.15744434,129.0501845,2,E-0220-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,220,부암,N,N,상대식,35.15744434,129.0501845,2,E-0220-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,220,부암,N,N,상대식,35.15744434,129.0501845,3,E-0220-03,승강장,지하,3,대합실,지하,1,양방향,"장산행 열차 이용, 서면역 하차, 반대방향 양산행 열차 이용, 부암역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,220,부암,N,N,상대식,35.15744434,129.0501845,3,E-0220-03,대합실,지하,1,승강장,지하,3,양방향,"양산행 열차 이용, 가야역 하차, 반대방향 장산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,220,부암,N,N,상대식,35.15744434,129.0501845,4,E-0220-04,승강장,지하,3,대합실,지하,1,양방향,"양산행 열차 이용, 가야역 하차, 반대방향 장산행 열차 이용, 부암역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,220,부암,N,N,상대식,35.15744434,129.0501845,4,E-0220-04,대합실,지하,1,승강장,지하,3,양방향,"장산행 열차 이용, 서면역 하차, 반대방향 양산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,221,가야,N,N,상대식,35.15588298,129.0428165,1,E-0221-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,221,가야,N,N,상대식,35.15588298,129.0428165,1,E-0221-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,221,가야,N,N,상대식,35.15588298,129.0428165,2,E-0221-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,221,가야,N,N,상대식,35.15588298,129.0428165,2,E-0221-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,221,가야,N,N,상대식,35.15588298,129.0428165,3,E-0221-03,승강장,지하,3,대합실,지하,1,양방향,"장산행 열차 이용, 부암역 하차, 반대방향 양산행 열차 이용, 가야역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,221,가야,N,N,상대식,35.15588298,129.0428165,3,E-0221-03,대합실,지하,1,승강장,지하,3,양방향,"양산행 열차 이용, 동의대역 하차, 반대방향 장산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,221,가야,N,N,상대식,35.15588298,129.0428165,4,E-0221-04,승강장,지하,3,대합실,지하,1,양방향,"양산행 열차 이용, 동의대역 하차, 반대방향 장산행 열차 이용, 가야역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,221,가야,N,N,상대식,35.15588298,129.0428165,4,E-0221-04,대합실,지하,1,승강장,지하,3,양방향,"장산행 열차 이용, 부암역 하차, 반대방향 양산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,222,동의대,N,N,상대식,35.15398606,129.0327501,1,E-0222-01,대합실,지하,1,역사 외부,지상,1,양방향,3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,222,동의대,N,N,상대식,35.15398606,129.0327501,1,E-0222-01,역사 외부,지상,1,대합실,지하,1,양방향,3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,222,동의대,N,N,상대식,35.15398606,129.0327501,2,E-0222-02,대합실,지하,1,역사 외부,지상,1,양방향,3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,222,동의대,N,N,상대식,35.15398606,129.0327501,2,E-0222-02,역사 외부,지상,1,대합실,지하,1,양방향,3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,222,동의대,N,N,상대식,35.15398606,129.0327501,3,E-0222-03,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,222,동의대,N,N,상대식,35.15398606,129.0327501,3,E-0222-03,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,222,동의대,N,N,상대식,35.15398606,129.0327501,4,E-0222-04,승강장,지하,4,대합실,지하,1,양방향,"양산행 열차 이용, 개금역 하차, 반대방향 장산행 열차 이용, 동의대역 하차, 5호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,222,동의대,N,N,상대식,35.15398606,129.0327501,4,E-0222-04,대합실,지하,1,승강장,지하,4,양방향,"장산행 열차 이용, 가야역 하차, 반대방향 양산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,222,동의대,N,N,상대식,35.15398606,129.0327501,5,E-0222-05,승강장,지하,4,대합실,지하,1,양방향,"장산행 열차 이용, 가야역 하차, 반대방향 양산행 열차 이용, 동의대역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,222,동의대,N,N,상대식,35.15398606,129.0327501,5,E-0222-05,대합실,지하,1,승강장,지하,4,양방향,"양산행 열차 이용, 개금역 하차, 반대방향 장산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,223,개금,N,N,상대식,35.1532843,129.0205327,1,E-0223-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,223,개금,N,N,상대식,35.1532843,129.0205327,1,E-0223-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,223,개금,N,N,상대식,35.1532843,129.0205327,2,E-0223-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,223,개금,N,N,상대식,35.1532843,129.0205327,2,E-0223-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,223,개금,N,N,상대식,35.1532843,129.0205327,3,E-0223-03,승강장,지하,3,대합실,지하,1,양방향,"장산행 열차 이용, 동의대역 하차, 반대방향 양산행 열차 이용, 개금역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,223,개금,N,N,상대식,35.1532843,129.0205327,3,E-0223-03,대합실,지하,1,승강장,지하,3,양방향,"양산행 열차 이용, 냉정역 하차, 반대방향 장산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,223,개금,N,N,상대식,35.1532843,129.0205327,4,E-0223-04,승강장,지하,3,대합실,지하,1,양방향,"양산행 열차 이용, 냉정역 하차, 반대방향 장산행 열차 이용, 개금역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,223,개금,N,N,상대식,35.1532843,129.0205327,4,E-0223-04,대합실,지하,1,승강장,지하,3,양방향,"장산행 열차 이용, 동의대역 하차, 반대방향 양산행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
2,224,냉정,N,N,상대식,35.15125355,129.0122554,1,E-0224-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,224,냉정,N,N,상대식,35.15125355,129.0122554,1,E-0224-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,224,냉정,N,N,상대식,35.15125355,129.0122554,2,E-0224-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,224,냉정,N,N,상대식,35.15125355,129.0122554,2,E-0224-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,224,냉정,N,N,상대식,35.15125355,129.0122554,3,E-0224-03,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용 또는 2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,224,냉정,N,N,상대식,35.15125355,129.0122554,3,E-0224-03,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용 또는 2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,224,냉정,N,N,상대식,35.15125355,129.0122554,4,E-0224-04,승강장,지하,2,대합실,지하,1,양방향,"양산행 열차 이용, 주례역 하차, 반대방향 장산행 열차 이용, 냉정역 하차, 5호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,224,냉정,N,N,상대식,35.15125355,129.0122554,4,E-0224-04,대합실,지하,1,승강장,지하,2,양방향,"장산행 열차 이용, 개금역 하차, 반대방향 양산행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
2,224,냉정,N,N,상대식,35.15125355,129.0122554,5,E-0224-05,승강장,지하,2,대합실,지하,1,양방향,"장산행 열차 이용, 개금역 하차, 반대방향 양산행 열차 이용, 냉정역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,224,냉정,N,N,상대식,35.15125355,129.0122554,5,E-0224-05,대합실,지하,1,승강장,지하,2,양방향,"양산행 열차 이용, 주례역 하차, 반대방향 장산행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
2,225,주례,N,N,상대식,35.1505079,129.0030769,1,E-0225-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,225,주례,N,N,상대식,35.1505079,129.0030769,1,E-0225-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,225,주례,N,N,상대식,35.1505079,129.0030769,2,E-0225-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,225,주례,N,N,상대식,35.1505079,129.0030769,3,E-0225-03,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,225,주례,N,N,상대식,35.1505079,129.0030769,3,E-0225-03,승강장,지하,2,대합실,지하,1,양방향,"장산행 열차 이용, 냉정역 하차, 반대방향 양산행 열차 이용, 주례역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,225,주례,N,N,상대식,35.1505079,129.0030769,3,E-0225-03,대합실,지하,1,승강장,지하,2,양방향,"양산행 열차 이용, 감전역 하차, 반대방향 장산행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
2,225,주례,N,N,상대식,35.1505079,129.0030769,4,E-0225-04,승강장,지하,2,대합실,지하,1,양방향,"양산행 열차 이용, 감전역 하차, 반대방향 장산행 열차 이용, 주례역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,225,주례,N,N,상대식,35.1505079,129.0030769,4,E-0225-04,대합실,지하,1,승강장,지하,2,양방향,"장산행 열차 이용, 냉정역 하차, 반대방향 양산행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
2,226,감전,N,N,상대식,35.15552772,128.9911464,1,E-0226-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,226,감전,N,N,상대식,35.15552772,128.9911464,1,E-0226-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,226,감전,N,N,상대식,35.15552772,128.9911464,2,E-0226-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,226,감전,N,N,상대식,35.15552772,128.9911464,2,E-0226-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,226,감전,N,N,상대식,35.15552772,128.9911464,3,E-0226-03,승강장,지하,2,대합실,지하,1,양방향,"장산행 열차 이용, 주례역 하차, 반대방향 양산행 열차 이용, 감전역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,226,감전,N,N,상대식,35.15552772,128.9911464,3,E-0226-03,대합실,지하,1,승강장,지하,2,양방향,"양산행 열차 이용, 사상역 하차, 반대방향 장산행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
2,226,감전,N,N,상대식,35.15552772,128.9911464,4,E-0226-04,승강장,지하,2,대합실,지하,1,양방향,"양산행 열차 이용, 사상역 하차, 반대방향 장산행 열차 이용, 감전역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,226,감전,N,N,상대식,35.15552772,128.9911464,4,E-0226-04,대합실,지하,1,승강장,지하,2,양방향,"장산행 열차 이용, 주례역 하차, 반대방향 양산행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
2,227,사상,N,N,상대식,35.16236068,128.9846206,1,E-0227-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,227,사상,N,N,상대식,35.16236068,128.9846206,1,E-0227-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,227,사상,N,N,상대식,35.16236068,128.9846206,2,E-0227-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,227,사상,N,N,상대식,35.16236068,128.9846206,2,E-0227-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
2,227,사상,N,N,상대식,35.16236068,128.9846206,3,E-0227-03,대합실,지하,1,승강장,지하,2,양방향,"양산행 열차 이용, 덕포역 하차, 반대방향 장산행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
2,227,사상,N,N,상대식,35.16236068,128.9846206,3,E-0227-03,승강장,지하,2,대합실,지하,1,양방향,"장산행 열차 이용, 감전역 하차, 반대방향 양산행 열차 이용, 사상역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
2,227,사상,N,N,상대식,35.16236068,128.9846206,4,E-0227-04,대합실,지하,1,승강장,지하,2,양방향,"장산행 열차 이용, 감전역 하차, 반대방향 양산행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
2,227,사상,N,N,상대식,35.16236068,128.9846206,4,E-0227-04,승강장,지하,2,대합실,지하,1,양방향,"양산행 열차 이용, 덕포역 하차, 반대방향 장산행 열차 이용, 사상역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
